Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Mom,2021-07-07 19:31:49,00:37:55,,Reckoning: Limited Series: Rrk Is Dead (Episode 2),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:39:16,00:39:16,US (United States)
Mom,2021-07-07 18:46:49,00:44:55,Autoplayed: user action: User_Interaction; ,Reckoning: Limited Series: California Dreamin' (Episode 1),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:44:55,00:44:55,US (United States)
Mom,2021-07-07 18:46:03,00:00:04,Autoplayed: user action: None; ,Virgin River: Season 1 (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:11,00:00:11,US (United States)
Mom,2021-07-07 18:44:21,00:00:08,Autoplayed: user action: None; ,Virgin River: Season 1 (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:08,Not latest view,US (United States)
Mom,2021-07-01 11:51:11,00:11:06,,The Flash: Season 5: The Icicle Cometh (Episode 6),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:12:11,00:12:11,US (United States)
Mom,2021-07-01 11:09:45,00:41:10,,The Flash: Season 5: All Doll'd Up (Episode 5),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:42:01,00:42:01,US (United States)
Mom,2021-07-01 11:09:21,00:00:03,Autoplayed: user action: None; ,The Flash: Season 1: Pilot (Episode 1),,Samsung CE 2020 Nike-L UHD TV Smart TV,00:00:03,00:00:03,US (United States)
Mom,2021-06-24 02:59:57,00:00:12,Autoplayed: user action: None; ,Versailles: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:12,00:00:12,US (United States)
Mom,2021-06-24 02:41:57,00:15:00,,Manifest: Season 2: Coordinated Flight (Episode 5),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:15:49,00:15:49,US (United States)
Mom,2021-06-24 02:32:02,00:09:53,,Manifest: Season 2: Black Box (Episode 4),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:22,00:42:22,US (United States)
Mom,2021-06-24 01:31:10,00:31:44,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Black Box (Episode 4),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:32:30,Not latest view,US (United States)
Mom,2021-06-24 00:46:36,00:41:26,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: False Horizon (Episode 3),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:42:23,00:42:23,US (United States)
Mom,2021-06-23 23:56:20,00:00:05,Autoplayed: user action: None; ,Manifest: Season 2: False Horizon (Episode 3),,LG 2017 LG M16p Standard UHD TV Smart TV,00:01:00,Not latest view,US (United States)
Mom,2021-06-23 22:48:47,00:41:21,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Grounded (Episode 2),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:23,00:42:23,US (United States)
Mom,2021-06-23 22:04:44,00:39:44,Autoplayed: user action: User_Interaction; ,Manifest: Season 2: Fasten Your Seatbelts (Episode 1),,LG 2017 LG M16p Standard UHD TV Smart TV,00:41:36,00:41:36,US (United States)
Mom,2021-06-23 21:12:51,00:40:55,Autoplayed: user action: User_Interaction; ,Manifest: Season 1: Estimated Time of Departure (Episode 16),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:00,00:42:00,US (United States)
Mom,2021-06-23 20:18:06,00:41:08,Autoplayed: user action: User_Interaction; ,Manifest: Season 1: Hard Landing (Episode 15),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:10,00:42:10,US (United States)
Mom,2021-06-23 19:36:57,00:41:07,,Manifest: Season 1: Upgrade (Episode 14),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:03,00:42:03,US (United States)
Mom,2021-06-23 18:55:05,00:41:42,Autoplayed: user action: User_Interaction; ,Manifest: Season 1: Cleared for Approach (Episode 13),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:22,00:42:22,US (United States)
Mom,2021-06-23 17:51:26,00:42:22,,Manifest: Season 1: Vanishing Point (Episode 12),,LG 2017 LG M16p Standard UHD TV Smart TV,00:42:22,00:42:22,US (United States)
Mom,2021-06-23 17:50:41,00:00:08,Autoplayed: user action: None; ,Manifest: Season 1_hook_01_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,00:00:08,00:00:08,US (United States)
Mom,2021-06-10 01:56:19,00:00:29,,Call the Midwife: Series 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:29,00:00:29,US (United States)
Mom,2021-06-10 01:54:17,00:01:58,,The Last Kingdom (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:58,00:01:58,US (United States)
Mom,2021-06-10 01:52:43,00:01:32,Autoplayed: user action: None; ,Virgin River: Season 1 (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:01:32,Not latest view,US (United States)
Mom,2021-06-10 00:51:23,01:00:53,Autoplayed: user action: User_Interaction; ,Sweet Tooth: Season 1: Big Man (Episode 8),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:52:00,00:52:00,US (United States)
Mom,2021-06-10 00:15:03,00:36:03,Autoplayed: user action: User_Interaction; ,Sweet Tooth: Season 1: When Pubba Met Birdie (Episode 7),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:36:07,00:36:07,US (United States)
Mom,2021-06-09 23:35:18,00:39:42,,Sweet Tooth: Season 1: Stranger Danger on a Train (Episode 6),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:39:46,00:39:46,US (United States)
Mom,2021-06-09 22:57:53,00:37:19,,Sweet Tooth: Season 1: What's in the Freezer? (Episode 5),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:37:23,00:37:23,US (United States)
Mom,2021-06-09 22:17:49,00:40:01,,Sweet Tooth: Season 1: Secret Sauce (Episode 4),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:40:05,00:40:05,US (United States)
Mom,2021-06-09 21:37:54,00:39:53,,Sweet Tooth: Season 1: Weird Deer S**t (Episode 3),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:39:57,00:39:57,US (United States)
Mom,2021-06-09 20:32:31,00:47:02,Autoplayed: user action: User_Interaction; ,Sweet Tooth: Season 1: Sorry About All the Dead People (Episode 2),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:47:06,00:47:06,US (United States)
Mom,2021-06-09 19:40:51,00:51:37,,Sweet Tooth: Season 1: Out of the Deep Woods (Episode 1),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:51:37,00:51:37,US (United States)
Mom,2021-06-09 19:04:16,00:00:36,Autoplayed: user action: None; ,Downton Abbey: Series 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:36,00:00:36,US (United States)
Mom,2021-06-02 18:21:06,00:10:02,,Bloodline: Season 1: Part 1 (Episode 1),,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:10:02,00:10:02,US (United States)
Mom,2021-06-02 18:20:09,00:00:43,Autoplayed: user action: None; ,Bloodline (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:43,00:00:43,US (United States)
Mom,2021-06-02 18:19:41,00:00:06,Autoplayed: user action: None; ,The Ranch (Trailer),TRAILER,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:06,00:00:06,US (United States)
Mom,2021-06-02 18:19:07,00:00:25,Autoplayed: user action: None; ,A Little Chaos_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:25,00:00:25,US (United States)
Mom,2021-06-02 18:18:49,00:00:14,Autoplayed: user action: None; ,Reign: Season 1_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:14,00:00:14,US (United States)
Mom,2021-06-02 18:15:04,00:00:59,Autoplayed: user action: None; ,Lucifer: Season 2_hook_primary_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:59,00:00:59,US (United States)
Mom,2021-06-02 17:58:34,00:00:33,Autoplayed: user action: None; ,Cocomelon: Season 1_hook_01_16x9,HOOK,LG DTV 2020 RTK K6Lp UHD TV Smart TV,00:00:33,00:00:33,US (United States)
Mom,2021-05-02 23:36:57,00:39:25,,"Heartland: Season 4: Win, Place or Show (Episode 6)",,Samsung 2015 Hawk-M UHD TV,00:37:36,Not latest view,US (United States)
Mom,2021-05-02 22:46:01,00:43:50,,Heartland: Season 4: Where the Truth Lies (Episode 5),,Samsung 2015 Hawk-M UHD TV,00:44:39,00:44:39,US (United States)
Mom,2021-05-02 21:10:59,00:43:24,Autoplayed: user action: User_Interaction; ,Heartland: Season 4: Graduation (Episode 4),,Samsung 2015 Hawk-M UHD TV,00:44:36,00:44:36,US (United States)
Mom,2021-05-02 03:16:21,00:28:18,Autoplayed: user action: User_Interaction; ,Heartland: Season 4: Road Curves (Episode 3),,Samsung 2015 Hawk-M UHD TV,00:44:37,00:44:37,US (United States)
Mom,2021-05-01 23:54:26,00:08:11,Autoplayed: user action: User_Interaction; ,CoComelon: Season 2: Learn and Play with J.J. (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:08:11,00:08:11,US (United States)
Mom,2021-05-01 23:05:15,00:15:06,,Heartland: Season 4: Road Curves (Episode 3),,Samsung 2015 Hawk-M UHD TV,00:16:19,Not latest view,US (United States)
Mom,2021-05-01 21:45:55,00:45:50,,Heartland: Season 4: What Dreams May Become (Episode 2),,Samsung 2015 Hawk-M UHD TV,00:44:37,00:44:37,US (United States)
Mom,2021-05-01 21:02:26,00:43:23,,Heartland: Season 4: Homecoming (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:44:37,00:44:37,US (United States)
Mom,2021-05-01 20:51:34,00:10:48,,Heartland: Season 3: In the Cards (Episode 18),,Samsung 2015 Hawk-M UHD TV,00:44:38,00:44:38,US (United States)
Mom,2021-05-01 20:48:31,00:02:11,,Heartland: Season 3: In the Cards (Episode 18),,Samsung 2015 Hawk-M UHD TV,00:33:51,Not latest view,US (United States)
Mom,2021-05-01 00:04:07,00:30:30,,Heartland: Season 3: In the Cards (Episode 18),,Samsung 2015 Hawk-M UHD TV,00:31:41,Not latest view,US (United States)
Mom,2021-04-30 23:20:35,00:43:24,,Heartland: Season 3: Ring of Fire (Episode 17),,Samsung 2015 Hawk-M UHD TV,00:44:36,00:44:36,US (United States)
Mom,2021-04-30 23:05:12,00:10:36,,Heartland: Season 3: Spin Out! (Episode 16),,Samsung 2015 Hawk-M UHD TV,00:44:35,00:44:35,US (United States)
Mom,2021-04-30 23:04:27,00:00:11,Autoplayed: user action: User_Interaction; ,Heartland: Season 1: Coming Home (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:11,00:00:11,US (United States)
Mom,2021-03-10 17:37:23,00:42:41,Autoplayed: user action: Unspecified; ,Heartland: Season 13: The Passing of the Torch (Episode 10),,Samsung 2015 Hawk-M UHD TV,00:43:57,00:43:57,US (United States)
Mom,2021-03-10 16:31:19,00:43:08,,Heartland: Season 13: Fight or Flight (Episode 9),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-09 08:26:40,00:01:28,Autoplayed: user action: None; ,Heartland: Season 13: Fight or Flight (Episode 9),,Samsung 2015 Hawk-M UHD TV,00:02:16,Not latest view,US (United States)
Mom,2021-03-09 07:43:47,00:42:51,Autoplayed: user action: None; ,Heartland: Season 13: Legacy (Episode 8),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-09 07:01:14,00:42:30,Autoplayed: user action: Unspecified; ,Heartland: Season 13: The Art of Trust (Episode 7),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-09 06:15:39,00:42:35,Autoplayed: user action: Unspecified; ,Heartland: Season 13: A Time to Remember (Episode 6),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-09 05:24:17,00:42:26,Autoplayed: user action: Unspecified; ,Heartland: Season 13: Fairytale (Episode 5),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-09 04:41:50,00:42:24,Autoplayed: user action: Unspecified; ,Heartland: Season 13: The Eye of the Storm (Episode 4),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-09 03:59:22,00:42:25,Autoplayed: user action: Unspecified; ,Heartland: Season 13: Rearview Mirror (Episode 3),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-09 03:24:38,00:34:05,Autoplayed: user action: Unspecified; ,Heartland: Season 13: Wild One (Episode 2),,Samsung 2015 Hawk-M UHD TV,00:43:42,00:43:42,US (United States)
Mom,2021-03-05 06:32:14,00:08:29,Autoplayed: user action: Unspecified; ,Heartland: Season 13: Wild One (Episode 2),,Samsung 2015 Hawk-M UHD TV,00:09:38,Not latest view,US (United States)
Mom,2021-03-05 05:45:27,00:42:13,Autoplayed: user action: Unspecified; ,Heartland: Season 13: Snakes and Ladders (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-05 05:02:57,00:42:24,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Room to Grow (Episode 11),,Samsung 2015 Hawk-M UHD TV,00:43:40,00:43:40,US (United States)
Mom,2021-03-05 04:20:16,00:42:29,Autoplayed: user action: Unspecified; ,Heartland: Season 12: All Hearts Lead Home (Episode 10),,Samsung 2015 Hawk-M UHD TV,00:43:39,00:43:39,US (United States)
Mom,2021-03-05 03:37:37,00:42:26,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Long Road Back (Episode 9),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-05 02:10:45,00:42:27,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Stress Fractures (Episode 8),,Samsung 2015 Hawk-M UHD TV,00:43:40,00:43:40,US (United States)
Mom,2021-03-05 00:48:16,00:42:27,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Running Scared (Episode 7),,Samsung 2015 Hawk-M UHD TV,00:43:40,00:43:40,US (United States)
Mom,2021-03-04 23:06:21,00:42:31,,Heartland: Season 12: Diamond in the Rough (Episode 6),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-04 22:20:33,00:42:36,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Change of Heart (Episode 5),,Samsung 2015 Hawk-M UHD TV,00:43:38,00:43:38,US (United States)
Mom,2021-03-04 21:37:53,00:42:37,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Risk and Reward (Episode 4),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-04 20:55:34,00:42:14,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Just Breathe (Episode 3),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-04 20:12:58,00:42:30,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Hearts Run Free (Episode 2),,Samsung 2015 Hawk-M UHD TV,00:43:41,00:43:41,US (United States)
Mom,2021-03-04 19:25:15,00:42:13,,Heartland: Season 12: Dare to Dream (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:43:44,00:43:44,US (United States)
Mom,2021-03-04 19:22:23,00:02:00,,Heartland: Season 12: Diamond in the Rough (Episode 6),,Samsung 2015 Hawk-M UHD TV,00:02:00,Not latest view,US (United States)
Mom,2021-03-04 19:18:14,00:03:40,,Heartland: Season 12: Stress Fractures (Episode 8),,Samsung 2015 Hawk-M UHD TV,00:04:48,Not latest view,US (United States)
Mom,2021-03-04 19:17:30,00:00:21,,Heartland: Season 12: Running Scared (Episode 7),,Samsung 2015 Hawk-M UHD TV,00:02:21,Not latest view,US (United States)
Mom,2021-03-04 19:14:34,00:00:24,Autoplayed: user action: Unspecified; ,Heartland: Season 12: Dare to Dream (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:59,Not latest view,US (United States)
Mom,2021-01-27 02:28:55,01:47:36,Autoplayed: user action: Unspecified; ,A Little Chaos,,Samsung 2015 Hawk-M UHD TV,01:47:36,01:47:36,US (United States)
Mom,2021-01-27 02:06:31,00:00:06,,A Little Chaos,,Samsung 2015 Hawk-M UHD TV,00:00:06,Not latest view,US (United States)
Mom,2021-01-27 01:57:58,00:00:39,Autoplayed: user action: None; ,Unorthodox: Limited Series: Part 1 (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:39,00:00:39,US (United States)
Mom,2021-01-27 00:39:33,00:38:50,Autoplayed: user action: Unspecified; ,Medici: Masters of Florence: The Dome and the Domicile (Episode 2),,Samsung 2015 Hawk-M UHD TV,00:39:56,00:39:56,US (United States)
Mom,2021-01-26 23:38:42,00:52:13,,Medici: Masters of Florence: Original Sin (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:52:13,00:52:13,US (United States)
Mom,2021-01-25 22:40:14,00:00:03,,Gilmore Girls: Season 1: Pilot (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:03,00:00:03,US (United States)
Mom,2021-01-25 22:39:51,00:00:04,,The Great British Baking Show: Collection 8: Cake Week (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:04,00:00:04,US (United States)
Mom,2021-01-25 22:39:34,00:00:02,Autoplayed: user action: None; ,Selfless,,Samsung 2015 Hawk-M UHD TV,00:00:02,00:00:02,US (United States)
Mom,2021-01-25 22:38:52,00:00:08,Autoplayed: user action: None; ,Land Girls: Series 1: Childhood's End (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:08,00:00:08,US (United States)
Mom,2021-01-25 22:38:28,00:00:01,Autoplayed: user action: None; ,The English Game: Season 1: Episode 1,,Samsung 2015 Hawk-M UHD TV,00:00:01,00:00:01,US (United States)
Mom,2021-01-25 22:37:48,00:00:02,,The Borgias: Season 1: The Poisoned Chalice (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:37:02,00:37:02,US (United States)
Mom,2021-01-25 22:37:14,00:00:08,Autoplayed: user action: Unspecified; ,Medici: The Magnificent: Part 2: Survival (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:07,00:00:07,US (United States)
Mom,2021-01-25 22:34:25,00:00:03,Autoplayed: user action: None; ,Unorthodox: Limited Series: Part 1 (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:03,Not latest view,US (United States)
Mom,2021-01-25 22:33:42,00:00:06,Autoplayed: user action: None; ,Alias Grace: Limited Series: Part 2 (Episode 2),,Samsung 2015 Hawk-M UHD TV,00:00:06,00:00:06,US (United States)
Mom,2021-01-25 22:10:44,00:22:40,Autoplayed: user action: Unspecified; ,The Bonfire of Destiny: Season 1: Episode 2,,Samsung 2015 Hawk-M UHD TV,00:22:56,00:22:56,US (United States)
Mom,2021-01-25 21:17:00,00:46:40,Autoplayed: user action: Unspecified; ,The Bonfire of Destiny: Season 1: Episode 1,,Samsung 2015 Hawk-M UHD TV,00:46:40,00:46:40,US (United States)
Mom,2021-01-25 21:16:27,00:00:02,Autoplayed: user action: None; ,Outlander: Season 1: Sassenach (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:02,00:00:02,US (United States)
Mom,2021-01-25 21:14:32,00:00:10,Autoplayed: user action: Unspecified; ,Greenleaf: Season 1: A Time To Heal (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:10,00:00:10,US (United States)
Mom,2021-01-25 20:50:10,00:13:22,,The Last Czars: Season 1: The Chosen One (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:18:53,00:18:53,US (United States)
Mom,2021-01-25 20:37:42,00:05:37,Autoplayed: user action: Unspecified; ,The Last Czars: Season 1: The Chosen One (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:05:37,Not latest view,US (United States)
Mom,2021-01-25 20:33:27,00:00:03,,Weeds: Season 1: You Can't Miss the Bear (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:03,00:00:03,US (United States)
Mom,2021-01-25 20:01:49,00:00:10,,Reign: Season 1: Pilot (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:08,00:00:08,US (United States)
Mom,2021-01-25 19:09:27,00:37:01,Autoplayed: user action: Unspecified; ,The Borgias: Season 1: The Poisoned Chalice (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:37:01,Not latest view,US (United States)
Mom,2021-01-25 17:53:45,00:13:33,Autoplayed: user action: Unspecified; ,Wentworth: Season 1: No Place Like Home (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:18:15,00:18:15,US (United States)
Mom,2021-01-25 16:18:20,00:39:53,Autoplayed: user action: Unspecified; ,Versailles: Season 1: Episode 1,,Samsung 2015 Hawk-M UHD TV,00:39:53,00:39:53,US (United States)
Mom,2021-01-25 02:49:38,01:26:11,Autoplayed: user action: Unspecified; ,The Adventures of Sharkboy and Lavagirl,,Samsung 2015 Hawk-M UHD TV,01:26:11,01:26:11,US (United States)
Mom,2021-01-25 01:17:29,00:04:42,Autoplayed: user action: Unspecified; ,Wentworth: Season 1: No Place Like Home (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:04:42,Not latest view,US (United States)
Mom,2021-01-25 01:10:26,00:00:01,Autoplayed: user action: None; ,6 Years,,Samsung 2015 Hawk-M UHD TV,00:00:01,00:00:01,US (United States)
Mom,2021-01-25 01:06:37,00:00:01,,The Lost Husband,,Samsung 2015 Hawk-M UHD TV,00:00:01,00:00:01,US (United States)
Mom,2021-01-25 01:06:20,00:00:05,Autoplayed: user action: None; ,The Lost Husband,,Samsung 2015 Hawk-M UHD TV,00:00:05,Not latest view,US (United States)
Mom,2021-01-24 21:37:17,00:00:02,Autoplayed: user action: Unspecified; ,Reign: Season 1: Pilot (Episode 1),,Samsung 2015 Hawk-M UHD TV,00:00:02,Not latest view,US (United States)
Mom,2021-01-24 20:44:45,00:41:05,Autoplayed: user action: Unspecified; ,Reign: Season 4: All It Cost Her... (Episode 16),,Samsung 2015 Hawk-M UHD TV,00:42:09,00:42:09,US (United States)
Mom,2021-01-24 20:04:31,00:40:01,Autoplayed: user action: Unspecified; ,Reign: Season 4: Blood in the Water (Episode 15),,Samsung 2015 Hawk-M UHD TV,00:41:03,00:41:03,US (United States)
Mom,2021-01-24 18:52:48,00:41:02,Autoplayed: user action: Unspecified; ,Reign: Season 4: A Bride. A Box. A Body. (Episode 14),,Samsung 2015 Hawk-M UHD TV,00:41:56,00:41:56,US (United States)
Mom,2021-01-24 18:12:32,00:40:14,Autoplayed: user action: None; ,Reign: Season 4: Coup de Grace (Episode 13),,Samsung 2015 Hawk-M UHD TV,00:41:06,00:41:06,US (United States)
Mom,2021-01-24 17:12:19,00:40:54,Autoplayed: user action: Unspecified; ,Reign: Season 4: The Shakedown (Episode 12),,Samsung 2015 Hawk-M UHD TV,00:41:51,00:41:51,US (United States)
